Step,Phi_Angle,K_Strength,Alpha,Mu,Dissonance
13000,2.007819556455879,0.8936561924568869,0.001,0.892618589373683,0.41080762557104417
13020,1.9962343005301342,0.8961302543211546,0.001,0.8926104966946591,0.3990591451327553
13040,1.984671382647371,0.8987370344355918,0.001,0.8926026381441434,0.38739597390029124
13060,1.9731319466994754,0.9014633830316676,0.001,0.8925950116730924,0.3758506561139929
13080,1.9616171122894535,0.9042951047019991,0.001,0.8925876145897971,0.3644549100074421
13100,1.9501279719371325,0.9072171537824878,0.001,0.8925804435792193,0.3532393620706802
13120,1.9386655884234922,0.9102138441835637,0.001,0.8925734947274474,0.3422333010737521
13140,1.9272309922917585,0.9132690679646237,0.001,0.8925667635508162,0.33146445717661926
13160,1.9158251795206158,0.9163665168511961,0.001,0.8925602450291393,0.3209588106441974
13180,1.9044491093818905,0.9194899010787186,0.001,0.892553933642427,0.3107404335858196
13200,1.8931037024917952,0.9226231603978842,0.001,0.8925478234104017,0.30083136672752825
13220,1.8817898390617873,0.9257506627665266,0.001,0.8925419079341056,0.2912515314857441
13240,1.8705083573518742,0.9288573871387529,0.001,0.8925361804389136,0.282018675537834
13260,1.8592600523268128,0.9319290877829651,0.001,0.8925306338183129,0.273148347711124
13280,1.8480456745135168,0.9349524386350994,0.001,0.8925252606779402,0.26465389544972917
13300,1.8368659290570182,0.9379151572139092,0.001,0.8925200533795071,0.25654647562416744
13320,1.8257214749722912,0.940806108453693,0.001,0.89251500408447,0.24883506749502274
13340,1.8146129245905687,0.9436153892854361,0.001,0.8925101047975219,0.24152647596354337
13360,1.8035408432014381,0.9463343947649262,0.001,0.8925053474102165,0.23462531477663742
13380,1.7925057488953893,0.9489558659205913,0.001,0.8925007237451936,0.22813396398106472
13400,1.7815081126156815,0.9514739183521765,0.001,0.8924962256015152,0.22205250394509496
13420,1.7705483584314663,0.9538840492783399,0.001,0.892491844801461,0.21637863875935864
13440,1.7596268640457449,0.9561831197736,0.001,0.8924875732387716,0.2111076322441463
13460,1.7487439615500644,0.9583693089945463,0.001,0.8924834029277756,0.20623228638477928
13480,1.7378999384327158,0.9604420386748455,0.001,0.8924793260522419,0.20174299133604173
13500,1.7270950388384285,0.9624018689353664,0.001,0.89247533501229,0.19762786697594986
13520,1.7163294650666099,0.964250369790748,0.001,0.892471422467456,0.19387300051712475
13540,1.7056033792837109,0.9659899756238044,0.001,0.8924675813740937,0.19046276771041273
13560,1.6949169054154758,0.9676238315084718,0.001,0.892463805015693,0.1873802118716878
13580,1.6842701311778885,0.9691556402783608,0.001,0.892460087025297,0.18460744854496303
13600,1.673663110202633,0.9705895179057024,0.001,0.8924564213998346,0.18212606439311127
13620,1.6630958642133045,0.9719298626465223,0.001,0.8924528025067685,0.1799174849268316
13640,1.6525683852120678,0.9731812411279077,0.001,0.8924492250838733,0.1779632941361132
13660,1.6420806376417978,0.9743482925431857,0.001,0.8924456842332058,0.17624549753819702
13680,1.6316325604949984,0.9754356505993861,0.001,0.8924421754104291,0.1747467271037731
13700,1.6212240693472466,0.9764478818648479,0.001,0.8924386944106186,0.17345039140486992
13720,1.61085505829896,0.9773894386215336,0.001,0.8924352373515902,0.1723407772230691
13740,1.6005254018146402,0.9782646241230119,0.001,0.892431800655638,0.17140311016294268
13760,1.5902349564532166,0.9790775681819082,0.001,0.8924283810304193,0.17062358201020608
13780,1.5799835624867906,0.9798322111669499,0.001,0.8924249754495819,0.1699893520836124
13800,1.5697710454078142,0.9805322947119242,0.001,0.8924215811335752,0.1694885289801867
13820,1.5595972173269907,0.9811813576822253,0.001,0.8924181955309882,0.16911013812853254
13840,1.5494618782655825,0.9817827361822101,0.001,0.8924148163006399,0.1688440795833288
13860,1.5393648173469399,0.9823395666038507,0.001,0.8924114412945897,0.16868107959235118
13880,1.5293058138927091,0.9828547909078015,0.001,0.8924080685421545,0.16861263868078336
13900,1.5192846384295184,0.9833311634905466,0.001,0.892404696234981,0.16863097833580448
13920,1.509301053612147,0.9837712591271172,0.001,0.892401322713187,0.16872898783249407
13940,1.499354815069076,0.9841774815905978,0.001,0.8923979464525531,0.16890017230787255
13960,1.489445672176299,0.9845520726405051,0.001,0.8923945660527345,0.1691386028482499
13980,1.4795733687649126,0.9848971211452597,0.001,0.8923911802264424,0.16943886909079578
14000,1.4697376437678753,0.9852145721624176,0.001,0.8923877877895475,0.16979603463911702
14020,1.4599382318109062,0.9855062358466565,0.001,0.8923843876520422,0.17020559544217972
14040,1.4501748637522494,0.9857737960920016,0.001,0.8923809788098039,0.17066344117556134
14060,1.440447267175641,0.9860188188433215,0.001,0.8923775603370993,0.1711658195849536
14080,1.4307551668405787,0.9862427600342916,0.001,0.8923741313797735,0.17170930369689114
14100,1.4210982850935872,0.9864469731260895,0.001,0.8923706911490634,0.17229076176520805
14120,1.4114763422439247,0.98663271623412,0.001,0.8923672389159847,0.1729073297990686
14140,1.4018890569068998,0.9868011588398795,0.001,0.8923637740062457,0.17355638650611485
14160,1.3923361463177035,0.9869533880923838,0.001,0.8923602957956356,0.17423553047945056
14180,1.382817326618325,0.9870904147088747,0.001,0.8923568037058475,0.17494255945785347
14200,1.3733323131200543,0.9872131784883182,0.001,0.892353297200697,0.17567545149292488
14220,1.3638808205437063,0.9873225534537512,0.001,0.8923497757826975,0.17643234786384032
14240,1.3544625632395815,0.9874193526411839,0.001,0.8923462389899612,0.17721153758887756
14260,1.3450772553890151,0.9875043325536969,0.001,0.8923426863933934,0.17801144339231897
14280,1.3357246111891183,0.9875781972997527,0.001,0.892339117594155,0.17883060899521652
14300,1.326404345022271,0.9876416024347296,0.001,0.8923355322213642,0.17966768760838697
14320,1.3171161716116964,0.98769515852438,0.001,0.8923319299300184,0.18052143151576816
14340,1.307859806164402,0.9877394344483803,0.001,0.8923283103991133,0.18139068264558014
14360,1.2986349645025617,0.987774960461467,0.001,0.8923246733299406,0.18227436403567746
14380,1.2894413631844377,0.9878022310288698,0.001,0.8923210184445486,0.183171472107774
14400,1.2802787196156946,0.9878217074519239,0.001,0.8923173454843494,0.18408106967303461
14420,1.2711467521520423,0.9878338202988605,0.001,0.8923136542088576,0.18500227959869298
14440,1.262045180193898,0.9878389716549024,0.001,0.8923099443945515,0.1859342790720038
14460,1.2529737242738173,0.9878375372049144,0.001,0.8923062158338415,0.1868762944038914
14480,1.2439321061373012,0.9878298681609987,0.001,0.8923024683341375,0.18782759632020832
14500,1.2349200488175929,0.9878162930466049,0.001,0.8922987017170076,0.18878749569353706
14520,1.2259372767049475,0.9877971193479251,0.001,0.892294915817415,0.18975533967310332
14540,1.2169835156108921,0.9877726350425889,0.001,0.8922911104830299,0.19073050817446413
14560,1.208058492827869,0.987743110014957,0.001,0.8922872855736089,0.19171241069444944
14580,1.199161937184702,0.9877087973666336,0.001,0.8922834409604338,0.19270048342019147
14600,1.1902935790982245,0.9876699346301868,0.001,0.8922795765258059,0.1936941866041691
14620,1.1814531506213801,0.9876267448934655,0.001,0.8922756921625896,0.19469300217996882
14640,1.172640385488132,0.98757943784135,0.001,0.8922717877738027,0.19569643159593247
14660,1.1638550191554313,0.9875282107212545,0.001,0.8922678632722465,0.19670399384613646
14680,1.1550967888424784,0.9874732492382177,0.001,0.8922639185801746,0.19771522368017175
14700,1.1463654335675355,0.9874147283849692,0.001,0.8922599536289942,0.19872966997498653
14720,1.1376606941824758,0.9873528132119509,0.001,0.892255968359,0.19974689425374717
14740,1.1289823134052637,0.9872876595418779,0.001,0.8922519627191352,0.20076646933809755
14760,1.1203300358505257,0.9872194146330807,0.001,0.8922479366667792,0.20178797812157329
14780,1.1117036080583902,0.9871482177955324,0.001,0.8922438901675577,0.20281101245308228
14800,1.1031027785217113,0.9870742009631663,0.001,0.892239823195174,0.20383517212048347
14820,1.0945272977118425,0.9869974892258077,0.001,0.8922357357312614,0.2048600639252247
14840,1.0859769181030399,0.9869182013237865,0.001,0.8922316277652502,0.20588530083990902
14860,1.0774513941956205,0.9868364501080591,0.001,0.8922274992942537,0.20691050124143756
14880,1.0689504825380074,0.9867523429684439,0.001,0.8922233503229674,0.20793528821304735
14900,1.060473941747674,0.9866659822323821,0.001,0.8922191808635809,0.2089592889092891
14920,1.0520215325311448,0.9865774655364383,0.001,0.8922149909357028,0.20998213397846488
14940,1.0435930177031048,0.9864868861725893,0.001,0.8922107805662975,0.21100345703763984
14960,1.0351881622046748,0.9863943334111909,0.001,0.89220654978963,0.21202289419577905
14980,1.0268067331209039,0.9862998928023655,0.001,0.8922022986472203,0.213040083620997
15000,1.018448499697581,0.9862036464574172,0.001,0.8921980271878075,0.21405466514826962
15020,1.0101132333573841,0.9861056733117609,0.001,0.8921937354673194,0.21506627992433983
15040,1.0018007077154203,0.9860060493707355,0.001,0.8921894235488498,0.21607457008681327
15060,0.9935106985941915,0.9859048479395642,0.001,0.8921850915026426,0.21707917847478017
15080,0.9852429840380529,0.9858021398386323,0.001,0.8921807394060788,0.2180797483684967
15100,0.976997344327185,0.9856979936051604,0.001,0.8921763673436721,0.21907592325594072
15120,0.9687735619910823,0.9855924756822676,0.001,0.8921719754070657,0.22006734662422756
15140,0.9605714218216517,0.9854856505963454,0.001,0.8921675636950349,0.22105366177409153
15160,0.9523907108858833,0.9853775811235922,0.001,0.8921631323134928,0.22203451165579874
15180,0.9442312185381643,0.985268328446491,0.001,0.8921586813754976,0.22300953872500645
15200,0.9360927364322228,0.9851579523009585,0.001,0.892154211001265,0.2239783848172398
15220,0.9279750585327631,0.985046511114828,0.001,0.892149721318182,0.2249406910397827
15240,0.9198779811267551,0.9849340621382912,0.001,0.8921452124608212,0.22589609767988766
15260,0.9118013028344448,0.9848206615668633,0.001,0.8921406845709596,0.2268442441283327
15280,0.903744824620063,0.9847063646574009,0.001,0.8921361377975956,0.22778476881744386
15300,0.8957083498022791,0.9845912258376565,0.001,0.8921315722969695,0.2287173091727696
15320,0.8876916840643685,0.9844752988098163,0.001,0.8921269882325844,0.22964150157771873
15340,0.8796946354641446,0.9843586366484381,0.001,0.8921223857752267,0.2305569813505101
15360,0.8717170144436328,0.9842412918931612,0.001,0.8921177651029879,0.23146338273286107
15380,0.8637586338385047,0.9841233166365476,0.001,0.8921131264012853,0.23236033888990656
15400,0.855819308887297,0.984004762607366,0.001,0.8921084698628853,0.23324748192089695
15420,0.8478988572403705,0.9838856812496215,0.001,0.8921037956879219,0.2341244428802581
15440,0.839997098968674,0.9837661237975944,0.001,0.8920991040839198,0.234990851808686
15460,0.8321138565722532,0.9836461413471426,0.001,0.8920943952658127,0.23584633777392444
15480,0.8242489549885765,0.9835257849234843,0.001,0.8920896694559629,0.23669052892097878
15500,0.8164022216005996,0.9834051055456767,0.001,0.8920849268841791,0.23752305253151942
15520,0.8085734862446335,0.9832841542879677,0.001,0.8920801677877322,0.23834353509226291
15540,0.8007625812179939,0.9831629823381964,0.001,0.8920753924113721,0.23915160237215688
15560,0.7929693412863998,0.9830416410533913,0.001,0.8920706010073391,0.2399468795082246
15580,0.7851936036911806,0.982920182012701,0.001,0.8920657938353773,0.24072899109992613
15600,0.7774352081562276,0.9827986570677837,0.001,0.8920609711627433,0.241497561311957
15620,0.7696939968947186,0.9826771183907551,0.001,0.8920561332642134,0.24225221398538316
15640,0.7619698146156259,0.9825556185197959,0.001,0.8920512804220901,0.24299257275703573
15660,0.7542625085299465,0.9824342104024935,0.001,0.8920464129262041,0.2437182611871532
15680,0.7465719283567124,0.9823129474369916,0.001,0.8920415310739146,0.2444289028951924
15700,0.7388979263287402,0.9821918835109997,0.001,0.8920366351701063,0.2451241217038091
15720,0.7312403571981183,0.9820710730387125,0.001,0.8920317255271837,0.2458035417909857
15740,0.7235990782414174,0.9819505709956737,0.001,0.8920268024650632,0.24646678785031498
15760,0.7159739492646532,0.9818304329516069,0.001,0.8920218663111601,0.2471134852594135
15780,0.7083648326079311,0.9817107151012323,0.001,0.8920169174003736,0.24774326025651067
15800,0.7007715931498263,0.981591474293075,0.001,0.8920119560750677,0.24835574012519537
15820,0.6931940983114503,0.9814727680562583,0.001,0.8920069826850471,0.24895055338735989
15840,0.6856322180602051,0.9813546546252762,0.001,0.8920019975875321,0.24952733000434407
15860,0.6780858249132292,0.9812371929627212,0.001,0.8919970011471265,0.25008570158630195
15880,0.67055479394049,0.9811204427799413,0.001,0.8919919937357831,0.25062530160981183
15900,0.6630390027675622,0.9810044645555891,0.001,0.8919869757327633,0.2511457656437387
15920,0.6555383315780277,0.9808893195520253,0.001,0.8919819475245927,0.2516467315833595
15940,0.6480526631155201,0.9807750698295189,0.001,0.8919769095050133,0.25212783989276466
15960,0.6405818826853982,0.9806617782581951,0.001,0.8919718620749273,0.25258873385551167
15980,0.6331258781560211,0.9805495085276636,0.001,0.891966805642341,0.253029059833546
16000,0.6256845399596149,0.9804383251542601,0.001,0.8919617406222974,0.25344846753435124
16020,0.6182577610927411,0.9803282934858242,0.001,0.8919566674368088,0.25384661028630073
16040,0.6108454371163146,0.9802194797039379,0.001,0.8919515865147797,0.2542231453221653
16060,0.6034474661551923,0.9801119508235336,0.001,0.8919464982919266,0.2545777340707206
16080,0.5960637488972975,0.9800057746897876,0.001,0.891941403210691,0.25491004245637666
16100,0.5886941885922696,0.9799010199721981,0.001,0.8919363017201456,0.25521974120673263
16120,0.5813386910496311,0.97979775615576,0.001,0.8919311942758953,0.25550650616795506
16140,0.5739971646364492,0.9796960535291226,0.001,0.8919260813399719,0.25577001862784166
16160,0.5666695202744704,0.979595983169636,0.001,0.8919209633807211,0.25600996564641393
16180,0.559355671436745,0.979497616925175,0.001,0.8919158408726839,0.2562260403938721
16200,0.5520555341436624,0.9794010273926347,0.001,0.8919107142964707,0.2564179424956998
16220,0.5447690269584631,0.9793062878929837,0.001,0.8919055841386286,0.2565853783846964
16240,0.5374960709821407,0.9792134724427706,0.001,0.891900450891501,0.25672806165967116
16260,0.5302365898477431,0.9791226557219694,0.001,0.8918953150530815,0.2568457134505346
16280,0.5229905097140812,0.9790339130380578,0.001,0.8918901771268579,0.2569380627894375
16300,0.5157577592587744,0.9789473202862168,0.001,0.8918850376216523,0.2570048469876419
16320,0.5085382696706788,0.9788629539055508,0.001,0.891879897051449,0.2570458120177138
16340,0.5013319746416198,0.9787808908312231,0.001,0.8918747559352188,0.25706071290063426
16360,0.49413881035746116,0.9787012084424093,0.001,0.8918696147967343,0.2570493140973768
16380,0.4869587154884685,0.9786239845059755,0.001,0.8918644741643755,0.25701138990444033
16400,0.4797916311789536,0.9785492971157972,0.001,0.8918593345709303,0.25694672485283065
16420,0.47263750103618973,0.9784772246276332,0.001,0.8918541965533846,0.2568551141098996
16440,0.4654962711185733,0.9784078455894882,0.001,0.8918490606527053,0.2567363638834489
16460,0.45836788992302196,0.9783412386673972,0.001,0.8918439274136164,0.25659029182743254
16480,0.45125230837159563,0.9782774825665816,0.001,0.8918387973843647,0.25641672744856675
16500,0.44414947979730407,0.9782166559479354,0.001,0.8918336711164784,0.256215512513123
16520,0.43705935992911954,0.9781588373398112,0.001,0.8918285491645191,0.2559865014531055
16540,0.4299819068761478,0.9781041050450936,0.001,0.8918234320858224,0.2557295617710095
16560,0.4229170811109602,0.9780525370435582,0.001,0.8918183204402329,0.2554445744422839
16580,0.4158648454520671,0.9780042108895335,0.001,0.8918132147898312,0.25513143431460383
16600,0.4088251650455282,0.9779592036049002,0.001,0.8918081156986518,0.2547900505029871
16620,0.4017980073456547,0.9779175915674776,0.001,0.8918030237323934,0.2544203467797891
16640,0.3947833420948493,0.9778794503948738,0.001,0.891797939458122,0.2540222619585223
16660,0.38778114130250835,0.9778448548238876,0.001,0.8917928634439662,0.25359575027045433
16680,0.3807913792230058,0.9778138785855807,0.001,0.8917877962588043,0.2531407817328685
16700,0.3738140323327746,0.9777865942761594,0.001,0.891782738471946,0.25265734250784083
16720,0.36684907930641636,0.9777630732238275,0.001,0.8917776906528048,0.25214543525038097
16740,0.3598965009918716,0.9777433853517958,0.001,0.8917726533705651,0.25160507944471694
16760,0.3529562803846536,0.9777275990376668,0.001,0.8917676271938421,0.251036311727496
16780,0.34602840260109474,0.9777157809694326,0.001,0.8917626126903349,0.2504391861966561
16800,0.3391128548506388,0.9777079959983557,0.001,0.8917576104264754,0.24981377470468563
16820,0.33220962640717083,0.9777043069890278,0.001,0.8917526209670691,0.2491601671349693
16840,0.3253187085793408,0.9777047746669325,0.001,0.8917476448749326,0.24847847165994846
16860,0.3184400946799664,0.9777094574638647,0.001,0.8917426827105243,0.24776881497973963
16880,0.31157377999441366,0.9777184113615912,0.001,0.8917377350315726,0.2470313425399278
16900,0.30471976174801846,0.9777316897341588,0.001,0.8917328023926981,0.24626621872721569
16920,0.2978780390725509,0.9777493431892931,0.001,0.8917278853450334,0.24547362704160794
16940,0.2910486129717023,0.9777714194093551,0.001,0.8917229844358394,0.2446537702438592
16960,0.2842314862856168,0.9777979629923464,0.001,0.8917181002081181,0.24380687047690053
16980,0.2774266636544671,0.9778290152934876,0.001,0.8917132332002241,0.2429331693600083
17000,0.27063415148109954,0.9778646142679119,0.001,0.891708383945475,0.24203292805449056
17020,0.2638539578927409,0.9779047943150437,0.001,0.8917035529717592,0.24110642729973747
17040,0.2570860927017873,0.9779495861252541,0.001,0.8916987408011451,0.2401539674184955
17060,0.2503305673657104,0.977999016529403,0.001,0.8916939479494884,0.23917586829029897
17080,0.2435873949460477,0.9780531083518943,0.001,0.8916891749260434,0.23817246929206043
17100,0.23685659006656096,0.978111880267891,0.001,0.8916844222330722,0.23714412920486289
17120,0.23013816887053243,0.9781753466653442,0.001,0.891679690365459,0.23609122608610625
17140,0.22343214897723887,0.978243517512499,0.001,0.8916749798103255,0.23501415710622847
17160,0.21673854943764553,0.9783163982315558,0.001,0.891670291046652,0.2339133383493029
17180,0.21005739068932042,0.9783939895791537,0.001,0.8916656245448993,0.23278920457693628
17200,0.2033886945106081,0.9784762875343559,0.001,0.89166098076664,0.2316422089549818
17220,0.19673248397410298,0.9785632831948036,0.001,0.891656360164193,0.23047282274269393
17240,0.19008878339943405,0.9786549626816995,0.001,0.8916517631802644,0.2292815349440785
17260,0.18345761830543997,0.9787513070542676,0.001,0.8916471902475979,0.22806885192130416
17280,0.17683901536169572,0.978852292234323,0.001,0.8916426417886306,0.2268352969701924
17300,0.1702330023395189,0.9789578889415577,0.001,0.8916381182151609,0.22558140985791061
17320,0.1636396080624221,0.9790680626401264,0.001,0.8916336199280227,0.22430774632316214
17340,0.15705886235610092,0.979182773497088,0.001,0.8916291473167726,0.22301487753928115
17360,0.150490795997984,0.9793019763532154,0.001,0.8916247007593862,0.22170338954082233
17380,0.1439354406663829,0.9794256207066544,0.001,0.8916202806219679,0.22037388261434354
17400,0.13739282888930807,0.9795536507098713,0.001,0.8916158872584725,0.21902697065427126
17420,0.13086299399298668,0.9796860051802669,0.001,0.8916115210104401,0.2176632804848599
17440,0.12434597005014551,0.9798226176247982,0.001,0.8916071822067446,0.2162834511494165
17460,0.11784179182809011,0.9799634162788861,0.001,0.8916028711633568,0.2148881331681342
17480,0.11135049473664664,0.9801083241598291,0.001,0.8915985881831244,0.21347798776598254
17500,0.10487211477603303,0.980257259134878,0.001,0.8915943335555647,0.21205368607228975
17520,0.0984066884846855,0.9804101340040675,0.001,0.8915901075566759,0.21061590829377597
17540,0.09195425288712271,0.9805668565978242,0.001,0.8915859104487638,0.20916534286292396
17560,0.08551484544187865,0.9807273298893122,0.001,0.8915817424802872,0.20770268556372962
17580,0.07908850398959415,0.9808914521213898,0.001,0.89157760388572,0.20622863863697333
17600,0.0726752667012947,0.9810591169479951,0.001,0.8915734948854319,0.2047439098672777
17620,0.06627517202692394,0.9812302135896906,0.001,0.8915694156855858,0.20324921165433585
17640,0.05988825864419894,0.9814046270030337,0.001,0.8915653664780574,0.20174526007077379
17660,0.053514565407827556,0.9815822380633593,0.001,0.8915613474403704,0.2002327739092004
17680,0.047154131299159505,0.9817629237604943,0.001,0.891557358735653,0.1987124737210951
17700,0.040806995376331076,0.9819465574068487,0.001,0.8915534005126118,0.19718508085020955
17720,0.034473196724937476,0.9821330088572607,0.001,0.891549472905527,0.1956513164632419
17740,0.028152774409318005,0.9823221447399141,0.001,0.8915455760342663,0.19411190058057576
17760,0.02184576742448967,0.9825138286975645,0.001,0.8915417100043174,0.19256755110987137
17780,0.015552214648800121,0.9827079216382819,0.001,0.8915378749068399,0.19101898288534822
17800,0.009272154797323174,0.9829042819948293,0.001,0.8915340708187385,0.18946690671556246
17820,0.0030056263760856365,0.9831027659917744,0.001,0.8915302978027512,0.1879120284424824
17840,-0.003247332362849641,0.9833032279193697,0.001,0.8915265559075607,0.18635504801461253
17860,-0.009486683465389455,0.9835055204132043,0.001,0.8915228451679197,0.18479665857689218
17880,-0.0157123893184425,0.9837094947385938,0.001,0.8915191656047972,0.183237545580016
17900,-0.02192441269198171,0.9839150010786535,0.001,0.891515517225542,0.1816783859117606
17920,-0.028122716780008838,0.9841218888249669,0.001,0.8915119000240637,0.18011984705278902
17940,-0.034307265240483394,0.9843300068697612,0.001,0.8915083139810265,0.17856258625934332
17960,-0.04047802223408454,0.9845392038984861,0.001,0.8915047590640649,0.17700724977507212
17980,-0.046634952461843196,0.9847493286816897,0.001,0.8915012352280102,0.17545447207416498
18000,-0.05277802120155024,0.9849602303650978,0.001,0.8914977424151347,0.17390487513777494
18020,-0.05890719434295683,0.9851717587568101,0.001,0.8914942805554084,0.17235906776562063
18040,-0.06502243842171523,0.9853837646105477,0.001,0.8914908495667692,0.170817644924449
18060,-0.07112372065203892,0.9855960999039136,0.001,0.8914874493554066,0.16928118713493148
18080,-0.07721100895805173,0.9858086181106556,0.001,0.8914840798160565,0.16775025989833742
18100,-0.083284272003826,0.9860211744659648,0.001,0.8914807408323068,0.16622541316420938
18120,-0.08934347922207438,0.9862336262238814,0.001,0.8914774322769143,0.16470718084005326
18140,-0.09538860084148078,0.9864458329059299,0.001,0.8914741540121307,0.16319608034386496
18160,-0.10141960791267608,0.9866576565401562,0.001,0.891470905890035,0.16169261220017075
18180,-0.10743647233282468,0.986868961889808,0.001,0.8914676877528772,0.16019725968002949
18200,-0.11343916686883432,0.9870796166709415,0.001,0.8914644994334255,0.1587104884852741
18220,-0.11942766517919473,0.9872894917583227,0.001,0.8914613407553208,0.15723274647711932
18240,-0.12540194183440742,0.9874984613790455,0.001,0.8914582115334362,0.15576446344901518
18260,-0.1313619723360477,0.9877064032933643,0.001,0.8914551115742405,0.1543060509435082
18280,-0.13730773313445385,0.9879131989623101,0.001,0.8914520406761648,0.1528579021126863
18300,-0.1432392016450232,0.9881187337017264,0.001,0.8914489986299705,0.15142039162158666
18320,-0.14915635626318166,0.9883228968224455,0.001,0.8914459852191209,0.14999387559383903
18340,-0.15505917637797267,0.988525581756382,0.001,0.8914430002201513,0.14857869159861792
18360,-0.16094764238434275,0.9887266861684135,0.001,0.8914400434030402,0.14717515867787007
18380,-0.1668217356940853,0.9889261120539674,0.001,0.8914371145315796,0.14578357741262504
18400,-0.17268143874552727,0.9891237658223202,0.001,0.891434213363743,0.14440423002710506
18420,-0.17852673501189417,0.9893195583656785,0.001,0.8914313396520498,0.14303738052918824
18440,-0.18435760900846304,0.9895134051141702,0.001,0.8914284931439302,0.1416832748857327
18460,-0.1901740462984782,0.9897052260769437,0.001,0.8914256735820819,0.14034214123114508
18480,-0.1959760334978617,0.9898949458696307,0.001,0.8914228807048258,0.13901419010749647
18500,-0.20176355827877884,0.9900824937284836,0.001,0.8914201142464538,0.13769961473444367
18520,-0.20753660937202184,0.9902678035115501,0.001,0.8914173739375726,0.13639859130711868
18540,-0.2132951765683457,0.9904508136872993,0.001,0.8914146595054417,0.13511127932016137
18560,-0.21903925071867242,0.9906314673111468,0.001,0.891411970674302,0.133837821915961
18580,-0.22476882373329538,0.9908097119903866,0.001,0.8914093071657001,0.13257834625522297
18600,-0.23048388858005306,0.9909854998380493,0.001,0.8914066686988045,0.13133296390790358
18620,-0.23618443928155083,0.9911587874162517,0.001,0.8914040549907117,0.13010177126260186
18640,-0.24187047091143785,0.9913295356696304,0.001,0.8914014657567467,0.12888484995245994
18660,-0.24754197958978302,0.9914977098494607,0.001,0.8913989007107519,0.12768226729567692
18680,-0.25319896247761114,0.9916632794290952,0.001,0.8913963595653711,0.12649407674874522
18700,-0.2588414177705913,0.9918262180113585,0.001,0.8913938420323189,0.1253203183705583
18720,-0.2644693446919634,0.9919865032285499,0.001,0.8913913478226461,0.12416101929557403
18740,-0.27008274348470657,0.9921441166357092,0.001,0.8913888766469924,0.12301619421427704
18760,-0.2756816154030014,0.9922990435977965,0.001,0.8913864282158296,0.1218858458592204
18780,-0.2812659627030316,0.9924512731714467,0.001,0.8913840022396963,0.12076996549501376
18800,-0.28683578863313053,0.9926007979819403,0.001,0.8913815984294216,0.11966853341064987
18820,-0.2923910974233659,0.9927476140960284,0.001,0.8913792164963399,0.11858151941267543
18840,-0.297931894274534,0.9928917208912419,0.001,0.8913768561524953,0.11750888331773772
18860,-0.30345818534665825,0.9930331209222889,0.001,0.8913745171108363,0.11645057544317079
18880,-0.3089699777469852,0.9931718197851396,0.001,0.8913721990853998,0.1154065370942999
18900,-0.31446727951754405,0.9933078259793665,0.001,0.8913699017914876,0.11437670104726846
18920,-0.31995009962228615,0.9934411507692945,0.001,0.8913676249458308,0.11336099202626104
18940,-0.3254184479338369,0.9935718080444871,0.001,0.8913653682667468,0.11235932717406354
18960,-0.3308723352199137,0.9936998141800721,0.001,0.8913631314742856,0.11137161651500282
18980,-0.33631177312942495,0.993825187897382,0.001,0.8913609142903677,0.11039776340937497
19000,-0.34173677417827286,0.9939479501253602,0.001,0.8913587164389114,0.10943766499855836
19020,-0.34714735173492733,0.9940681238631531,0.001,0.8913565376459545,0.10849121264009413
19040,-0.3525435200057567,0.9941857340442817,0.001,0.8913543776397646,0.10755829233206837
19060,-0.3579252940201736,0.9943008074027548,0.001,0.8913522361509417,0.10663878512624196
19080,-0.3632926896156123,0.9944133723414637,0.001,0.8913501129125131,0.10573256752940981
19100,-0.36864572342237545,0.9945234588031558,0.001,0.8913480076600202,0.10483951189259251
19120,-0.37398441284834255,0.994631098144277,0.001,0.8913459201315982,0.10395948678765266
19140,-0.3793087760636154,0.99473632301192,0.001,0.8913438500680467,0.10309235737109321
19160,-0.38461883198509234,0.9948391672241101,0.001,0.8913417972128952,0.10223798573476568
19180,-0.3899146002609799,0.9949396656536179,0.001,0.8913397613124604,0.10139623124332489
19200,-0.3951961012553069,0.9950378541154682,0.001,0.8913377421158979,0.10056695085833449
19220,-0.4004633560319457,0.9951337692582918,0.000999991027607702,0.8913357393752459,0.0997499994483145
19240,-0.4057163862153923,0.9952274484598449,0.0009998563254086505,0.8913337528454657,0.09894522993240881
19260,-0.4109552134266574,0.9953189297285462,0.000999561935221507,0.8913317822844842,0.09815249290339988
19280,-0.41617985903548443,0.9954082516112025,0.0009991102476513602,0.8913298274532415,0.09737163667476861
19300,-0.42139034418120885,0.9954954531044595,0.0009985036227598124,0.8913278881157306,0.09660250765553861
19320,-0.42658668979991643,0.9955805735695613,0.0009977443897225312,0.8913259640390343,0.09584495071286378
19340,-0.43176891664997563,0.9956636526505479,0.0009968348465570073,0.8913240549933508,0.09509880951274416
19360,-0.43693704533601285,0.9957447301959904,0.000995777259916215,0.8913221607520145,0.09436392683947048
19380,-0.44209109633139065,0.9958238461843405,0.0009945738649439853,0.891320281091512,0.09364014489447497
19400,-0.4472310899992762,0.9959010406529486,0.0009932268651880463,0.8913184157914875,0.09292730557523152
19420,-0.45235704661237125,0.9959763536307812,0.0009917384325668075,0.8913165646347497,0.09222525073490632
19440,-0.45746898637134087,0.9960498250748511,0.0009901107073861158,0.8913147274072678,0.09153382242343552
